94	219	72	514	0.140078
0.999836	-0.004611	0.017504	-25.563607
0.004728	0.999967	-0.006639	7.100842
-0.017472	0.006721	0.999825	0.216162
-13.649293	-3.704067	0.461978	-20.225456	-1.329266	0.110943	0.153197
-20.565258	14.516564	3.406412	5.016725	7.346285	3.532796	0.164111
-22.460346	15.073855	3.454600	12.136159	-10.903768	2.332177	0.172700
-10.823848	-4.425742	0.634537	-6.672633	-4.834357	0.525515	0.174959
15.724172	4.736680	0.863240	13.743525	-11.305840	2.121799	0.176847
-19.426996	-2.231805	2.260031	7.314029	-9.600184	4.355830	0.178457
-11.841713	-4.347354	1.462929	-6.036079	-5.232055	1.308288	0.180268
-9.639352	-4.785153	0.429353	-15.903261	-2.488282	0.274193	0.180335
-16.434238	-2.939259	2.451384	9.334057	-10.170984	2.104581	0.188761
-14.411558	-3.779194	1.452335	-18.089481	-2.157935	1.109295	0.188839
-20.615101	-1.864795	2.055430	-15.473152	-2.445052	2.149662	0.190370
24.584860	4.239461	4.845418	2.742465	7.935017	2.324813	0.196824
-17.657925	-2.730702	0.433463	7.943934	-9.895199	0.357622	0.199833
-14.647273	-3.472609	0.273016	-17.859682	-1.972050	-0.071803	0.201067
-18.469656	12.636726	2.653097	6.695990	5.524975	2.551789	0.204199
24.950737	4.149239	1.845927	-8.497271	9.535200	1.554139	0.205185
-16.827482	17.130703	1.258685	8.690331	10.558933	1.242569	0.205277
-22.820143	15.099334	2.482384	18.920654	2.126618	2.353537	0.207161
-5.889371	-4.384521	-0.671213	19.413752	-11.555979	-0.671564	0.208372
-4.397328	-4.813511	-0.353905	21.516026	-12.047787	-0.469041	0.209793
25.159328	4.255943	4.424763	-7.852990	9.383517	1.522059	0.212701
-18.662766	12.698573	3.639822	8.139411	-9.863885	2.495735	0.219486
-10.452013	-3.971780	-0.614155	7.130985	-9.115681	-0.537533	0.223123
-10.041378	11.509646	2.030131	15.531484	4.307101	1.920616	0.232026
-18.647766	-2.421191	2.250926	6.903303	-9.573160	2.116816	0.232449
-15.121559	-3.184179	3.655905	7.314029	-9.600184	4.355830	0.234075
2.329663	8.169614	4.043425	27.545570	1.052549	4.121822	0.235211
25.382950	-8.125926	0.250196	13.131755	-11.228207	0.519514	0.236333
-15.639539	-3.229107	0.265749	-3.079474	-5.867446	0.329292	0.239524
-18.450497	12.687490	4.255319	-4.238663	8.932566	2.507861	0.241421
-18.266008	-2.465158	3.433522	6.903303	-9.573160	2.116816	0.241705
15.529929	5.011734	5.056728	-17.273546	-1.960770	3.326333	0.242391
-7.259266	-4.153968	-0.678155	18.144522	-11.259125	-0.717961	0.243858
-21.804691	14.332251	-0.095932	3.930516	7.125241	0.183236	0.244262
16.434679	4.592464	-0.353645	14.516231	-11.575487	0.310616	0.246475
26.774160	-8.151374	0.247901	6.695990	5.524975	2.551789	0.246645
-12.425078	-4.044820	0.634146	13.131755	-11.228207	0.519514	0.247848
-3.809414	8.936213	2.630816	-2.279947	8.682032	2.319973	0.248555
-6.716682	-5.392374	0.919720	18.634274	-12.592701	0.593768	0.249983
26.570475	4.264188	4.090280	13.743525	-11.305840	2.121799	0.250234
-20.718616	14.660341	0.661832	4.881725	7.533722	0.715345	0.251965
-20.835304	-1.936511	0.441714	-17.859682	-1.972050	-0.071803	0.252707
25.287066	4.156647	2.355654	-4.238663	8.932566	2.507861	0.254994
24.908911	4.178733	2.879707	18.537907	2.204882	3.320359	0.255702
-19.835646	-2.129640	0.439539	-12.059188	-3.456846	0.132677	0.256338
-11.824796	-4.298001	0.642926	16.133432	-12.092481	0.357259	0.263139
-3.256988	8.191102	4.444516	-1.872492	7.784227	3.932041	0.264305
-9.458814	9.712662	1.033545	16.326500	2.430936	1.107504	0.265683
-15.474260	11.464601	-0.540926	-19.503305	11.024221	-0.864098	0.267038
24.547857	-8.101143	-0.141761	-11.462200	-3.600384	0.150162	0.267209
-17.049381	-2.928213	3.255287	9.719775	-10.469711	3.133505	0.268121
-12.653527	-3.862031	3.476018	-25.911491	0.010207	1.936229	0.268819
